date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,BlkWghtMean,BlkWghtTot,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,FlowTfrFromExCnt,HashRate,HashRate30d,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,SplyMiner0HopAllNtv,SplyMiner0HopAllUSD,SplyMiner1HopAllNtv,SplyMiner1HopAllUSD,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
2021-02-12,1157108,9242,2241838,15122532,1040,488234,6524408,43,101555,35193284,17575353,8723667,3179399,16213,3,149635,97,828565,2457,0,14623779,415693,23231961,2067022,7942,30957928,6168565,92476,1614337934,142,1275205.676056340000,3966889.76056338,563298346,382910524799.022000000000000,3.57975153,2.79644472,885248328501.2930000000000000,691541856274.437000000000000,247293232790.6630000000000000,21434395961348.9000,21434395961348.9000,0.000001109548,0.0005786,27.49808601025040000,0.0002976,14.14350224101370000,200.91605395,9548577.484198420000000000,27317.15624424,1298253563.704730000000000000,33490.87963708,1591661059.141670000000000000,43962,151302363.3968580000000000000,151929342.3901830000000000000,887.5,1.739225,0.004765,42178623.11458210000,887.5,42178623.11458210000,0.336327318769,64.824990973541,115.17655694852900,50.64024765,89.97408684897360,1,47525.2091431911,364.3175377338030,27.42522376318060,22733266278.20200000000000000,8.3E-11,0.000007193649,0.341879660287,0.000003956941,1088.41605395,51727200.598780500000000000,0.08109555094,16660897.99494660,6533857.70029602,460522.01807967,8056998.20584337,10035579.27383880,2393606.51239075,12067144.64897970,13995465.2693144,14550417.78491530,1141067.76736317,5240931.69819769,16865026.96280780,43.254589,10731297.29528360,18284824.56471070,18617377.03634060,6264742.4837782,17252210.88012680,18558375.91888530,1888029.89786575,15311316.70915510,18620659.17385580,18586276.6192088,18406838.74388240,17667334.48390940,15922784.48475620,11596280.672491,375948.04389278,2522081.43455575,8000360.40148528,0,18624262.48514220,18623576.52809870,18616386.64634870,17107663.88374830,18250060.43823390,10472310.76376000,18551310.9883521,15130479.91641310,2552041.45437304,18438378.76138580,16951736.0986696,18626921.25844380,20571778.125,14551053.4039073,1785841.71442677,84872500974.76720000000000000,2817781.1546008,133915638692.1460000000000000,347247,4.0190625,1024658,287341.67145579,13655973031.49050000000000000,0.563718846469,26790.8560763977000000000000,0.0040252100000000000,191.2989470952640000000000000,11.321279243233,0.03734422677820850,0.05445117273756560
2021-02-13,1217682,9241,2242866,15078896,1039,488321,6521039,43,101510,35147054,17518424,8714940,3182637,16202,3,149669,98,828794,2456,0,14557077,414183,23145065,2061419,7894,30895643,6151587,92211,1614337934,157,1319760.528662420000,3995063.0955414,627224906,380112119262.1050000000000000,3.54773666,2.7715099,879397542244.0930000000000000,686989827586.7760000000000000,247875653569.7930000000000000,21434395961348.9000,21434395961348.9000,6.82084E-07,0.00042418,20.024954563978400000,0.00019662,9.282159852820580000,141.32937643,6671965.537192110000000000,14382.43883384,678975161.881382000000000000,18455.37163056,871252719.042152000000000000,34774,167285007.9471060000000000000,152485947.768764000000000000,981.25,1.92282,0.005268,46323463.30780280000,981.25,46323463.30780280000,0.336379575403,138.541712984465,113.77193843031000,108.22949001,88.8792162950541,1,47208.6250270602,355.61065415498600,20.906641873194900,22784993478.80080000000000000,7.8E-11,0.00000671058,0.316797240203,0.000003666635,1122.57937643,52995428.844994900000000000,0.081112240244,16659358.25462240,6530087.55609588,350801.87214033,8051751.53998285,10037501.88994580,2352834.9790736,12062300.35210360,13995657.93324390,14550913.39954020,1069187.55356242,5242322.95470737,16865531.42248350,43.224151,10733386.47176140,18286045.21581750,18618380.80093650,6266045.06487609,17252968.37657970,18559616.22333830,1888371.40116197,15311248.82313650,18621643.41904390,18587443.1087008,18408281.85633010,17668264.01670770,15923388.03466070,11597105.53791350,375948.04389278,2532752.39785233,8001856.22933204,0,18625240.56650620,18624548.84538950,18617341.41570470,17105057.91119320,18249882.71492880,10464584.10127830,18552262.33433890,15125744.1523908,2552734.81503493,18439170.51658080,16950974.80624650,18627899.91744130,20572023.4375,14552210.05045140,1786169.18196216,84322591146.14250000000000000,2817109.09362372,132991846861.2040000000000000,333184,3.856296296296,931336,134456.97700829,6347529009.856420000000000000,0.323478018402,15270.9524752365000000000000,0.00308313,145.550328079680000000,11.301543559373,0.037305729387838000,0.05403830872405120
2021-02-14,1122976,9237,2245002,15044616,1040,488472,6513284,43,101487,35098488,17471243,8701956,3183478,16200,3,149594,98,829176,2458,0,14648911,424078,23203394,2101299,8060,30889054,6223790,93858,1614337935,148,1323908.101351350000,3995072.04054054,591270662,393422428512.1560000000000000,3.65475277,2.85420277,909642134133.6620000000000000,710390897415.3570000000000000,248892932107.7430000000000000,21434395961348.9000,21434395961348.9000,5.48093E-07,0.00036154,17.65393583783650000,0.00014828,7.24048682312994000,107.39254078,5243959.24210976000000000,19413.35630089,947950839.555709000000000000,19232.43994334,939116725.02287000000000000,34939,157695421.5238240000000000000,152449726.8259730000000000000,925,1.812225,0.004965,45167590.4464202000,925,45167590.4464202000,0.336684534731,141.371724237919,117.26771712002000,110.40516076,91.58098077996480,1,48829.8275096435,392.64715097674900,33.01390708358760,22837988907.64580000000000000,7.6E-11,0.00000654675,0.31967668561,0.000003699962,1032.39254078,50411549.68853000000000000,0.081145431355,16660661.07213950,6522514.24256347,199283.04973299,8057010.40894437,10040192.21024190,2287785.76186538,12063702.8957631,13997616.19911720,14547140.31845820,1048639.30402338,5245918.96803075,16867001.83000070,43.250242,10734616.16485120,18287497.64164370,18619328.54797010,6272036.05505414,17253427.28045700,18560733.41180980,1889051.85621626,15311561.56528110,18622573.76257450,18588486.90782410,18409604.92810830,17668976.172259,15923190.16392510,11598206.1130306,375948.04389825,2536679.1801996,8006724.82369453,0,18626165.06371050,18625496.68554680,18618552.11925320,17125817.19474780,18259204.95213990,10501315.67273040,18555044.81088950,15160923.67192370,2556661.5973822,18440038.08939450,16949741.53340310,18628821.36853780,20572254.6875,14548298.31776610,1785872.27334033,87203835061.46320000000000000,2820212.9122408,137710510045.1880000000000000,297041,3.437974537037,830729,131771.90466452,6434399375.38570000000000000,0.403359095339,19695.9550498492000000000000,0.0028504100000000000,139.1850286317630000000000000,11.290651327581,0.03726918996919780,0.05268952265284720
2021-02-15,1140491,9245,2246350,15019098,1043,488640,6515879,43,101464,35105045,17441112,8701004,3184203,16210,3,149522,98,829549,2456,0,14572119,420049,23136015,2087360,8005,30864578,6192930,93294,1614337936,152,1323410.736842110000,3942445.03947368,599251646,387795620923.1050000000000000,3.56148121,2.7814102,896282713832.7700000000000000,699969965041.7040000000000000,251660098925.8880000000000000,21434395961348.9000,21434395961348.9000,6.00871E-07,0.00038706,18.621550165364300000,0.00019505,9.38390265011707000,120.87031658,5815100.149067170000000000,23043.90216424,1108647703.604460000000000000,29698.68147608,1428810744.980110000000000000,39805,161957460.2751350000000000000,152828747.2821550000000000000,950,1.861135,0.005099,45704729.64681470,950,45704729.64681470,0.336728967867,100.875231811596,114.87463150977800,78.78053587,89.71364789378330,1,48110.2417334892,383.4205828331520,32.98475416496660,22888400457.33430000000000000,7.7E-11,0.000006612047,0.318107172762,0.000003681796,1070.87031658,51519829.795881900000000000,0.081175676803,16660951.0078288,6510435.16042932,350731.08590548,8060562.71908447,10042183.8627682,2346997.25275446,12061483.46582340,13998847.55738920,14548106.57358680,1134329.62022701,5246843.39144184,16867410.32569000,43.267109,10735316.47937590,18288433.71845810,18620277.93698100,6273183.05356991,17253850.15477230,18561832.99721460,1884447.68483672,15311696.28015360,18623515.61668500,18589538.82827140,18410494.65822850,17669629.53510460,15922819.96242550,11599376.03173560,371448.04092543,2530381.32858218,8003240.74609206,0,18627112.59686530,18626433.13940910,18619395.57378700,17117585.70588990,18256989.52850170,10489022.46722260,18555454.15452100,15149903.53103290,2550363.74576478,18440948.46343420,16949896.74486470,18629769.49477420,20572492.1875,14549292.20516600,1786220.42648134,85935496507.31340000000000000,2817738.92236795,135562100696.9830000000000000,312281,3.614363425926,910674,184681.3054127,8885062247.06134000000000000,0.476031607878,22901.9957277921000000000000,0.00329093,158.327437827992000000,11.279538765796,0.037242973307798900,0.052693000197812600
2021-02-16,989854,9220,2247870,15072116,1046,488811,6530947,43,101439,35238143,17514630,8722397,3187135,16194,3,149522,98,829930,2461,0,14693215,426240,23321300,2110393,8095,31024489,6254064,94056,1614337936,121,1297935.793388430000,3994898.75206612,483382749,396596063792.0640000000000000,3.6125173,2.82130882,915511120381.0220000000000000,714997157315.8140000000000000,253427470476.5270000000000000,21434395961348.9000,21434395961348.9000,7.65763E-07,0.00040945,20.12052967923720000,0.00022042,10.831523145432800000,120.26319298,5909779.322686340000000000,31099.15790299,1528224519.688350000000000000,28062.11063427,1378982854.753610000000000000,39898,128926662.2539780000000000000,152584794.6095020000000000000,756.25,1.481535,0.004059,37162414.384963100,756.25,37162414.384963100,0.337068733135,87.971356766437,116.64765742336500,68.70399344,91.0996509037967,1,49140.3826578024,407.48712751687700,36.23638792914750,22939920287.13020000000000000,7.9E-11,0.000006798541,0.334082903836,0.0000038667,876.51319298,43072193.707649400000000000,0.081265166579,16661628.03949340,6513317.2481524,393867.17830484,8070675.12180013,10031889.92028920,2357139.97647117,12061968.05644260,13998732.18979920,14548866.6433084,1110136.72032988,5248604.55837165,16868216.94735460,43.319634,10731501.75375610,18288220.27301450,18620982.06938210,6279767.40975882,17252892.29280120,18562336.43804510,1882565.24880418,15310148.16249050,18624246.595686,18590124.47523040,18410493.23676890,17669007.07610840,15921288.87349760,11597683.71479660,367948.04054443,2533014.73535701,8013103.2990821,0,18627868.51396670,18627201.13222530,18620240.22077640,17129003.38044220,18261201.34504950,10508684.80142060,18556905.96690170,15164500.88313430,2552997.15253961,18441828.81566470,16952313.24763770,18630524.85277420,20572681.25,14550093.39863760,1786192.95322826,87774205222.30680000000000000,2816048.83439074,138381717305.0190000000000000,293716,3.399490740741,877533,211779.44205451,10456701680.33980000000000000,0.584009990839,28698.4744258081000000000000,0.003920670000000000,192.6632240749660000000000000,11.255700845939,0.03725550803517540,0.05268039605027320
2021-02-17,1134666,9230,2249692,15121082,1044,488587,6541011,43,101364,35367788,17572243,8739524,3189995,16194,3,149356,98,829964,2457,0,15019920,480770,23722941,2220430,9100,31268254,6477002,100006,1614337937,138,1288283.072463770000,3994849.78985507,551289271,422037474021.9630000000000000,3.79432537,2.96327151,973022997734.073000000000000,759906188087.6440000000000000,256441633753.0240000000000000,21434395961348.9000,21434395961348.9000,8.05378E-07,0.00044996,23.499133603721200000,0.0002373,12.39297805174470000,143.18250904,7477697.816799230000000000,36400.90238977,1901034910.999250000000000000,38919.78920511,2032583621.565350000000000000,44044,147040324.6455470000000000000,152534870.5715140000000000000,862.5,1.689585,0.004629,45044009.985797700,862.5,45044009.985797700,0.337187533693,65.327515056362,122.08443828349400,51.01912602,95.34483803247790,1,52224.9391139684,412.24505112606800,42.71333035216580,22982992480.83780000000000000,7.9E-11,0.000006839501,0.357192545169,0.000004134173,1005.68250904,52521707.802597000000000000,0.081352190338,16662346.08298170,6524698.12673971,490076.64385477,8081148.22500735,10037551.77024200,2392969.72112174,12064362.27020270,14000346.16984350,14549545.06366060,1029452.92680128,5250828.12218114,16869165.04084290,43.373844,10737541.39647760,18288335.93330980,18621802.30530670,6282271.08348953,17251996.61171780,18562902.93893890,1886199.68533291,15310934.63343820,18625079.42143120,18590788.58511690,18410772.51814960,17668471.4413095,15921108.86280910,11601985.6542608,367948.04064443,2541634.85181752,8012380.28917871,0,18628731.88720370,18628119.12041750,18621611.12512120,17237217.04819030,18282805.78044240,10712948.82097040,18561693.18757030,15285234.04091790,2561617.26900012,18442956.19731920,16955774.0182011,18631385.96697420,20572896.875,14550638.08555780,1786048.37650522,93276267717.58720000000000000,2816761.36706399,147105190893.4950000000000000,318209,3.682974537037,975067,285199.67353572,14894535585.72660000000000000,0.589579795207,30790.7689075115000000000000,0.00409221,213.715418091573000000,11.255314364693,0.037358676651415500,0.053482211407693400
2021-02-18,1138881,9240,2250805,15156993,1054,488666,6552060,43,101291,35490003,17617578,8755545,3190540,16197,3,149433,98,830233,2442,0,15011622,478138,23787146,2211143,9068,31368874,6461385,99531,1614337938,137,1307053.715328470000,3966148.5620438,543362353,417930953480.7180000000000000,3.70969063,2.89723717,962356492673.0550000000000000,751592323717.3290000000000000,259416913094.3880000000000000,21434395961348.9000,21434395961348.9000,8.23137E-07,0.00046432,23.982160478519100000,0.00024182,12.490019914962700000,147.39607271,7613017.465615730000000000,27403.07869775,1415370931.544900000000000000,34081.07534561,1760289925.523180000000000000,43422,145974815.724887000000000000,152312842.8492050000000000000,856.25,1.67754,0.004596,44225372.393461400000,856.25,44225372.393461400000,0.338078361194,72.22851578375,119.56428715220900,56.40986311,93.37870227770590,1,51650.0699485681,436.01139090402000,42.48237697790060,23035514188.64040000000000000,8E-11,0.000006875474,0.355118721004,0.00000411017,1003.64607271,51838389.859077200000000000,0.081412739128,16663233.17584830,6536595.02658285,448809.0394174,8091585.4305112,10046390.51419030,2432853.04353363,12067010.27188680,14002549.61049130,14550784.573352,1028082.74544862,5264010.21527578,16870130.5237095,43.427873,10740340.46324890,18288581.76254370,18622610.84341880,6299157.12121087,17251595.98836180,18563533.27470290,1890180.24095184,15309175.32993460,18625901.30378040,18591490.2157032,18410954.9144681,17668246.48898870,15920811.03521650,11603946.79599020,367948.04076614,2547147.34994965,7989258.94790161,0,18629585.39786410,18628964.45333020,18622334.64953260,17231595.50670520,18281048.88837160,10707648.68124710,18561810.22985460,15275731.02272100,2567129.76713225,18444121.03995830,16958573.04585690,18632239.87172420,20573110.9375,14551622.57216200,1786124.51098741,92253455929.35170000000000000,2818580.80117162,145579895536.2050000000000000,317446,3.674143518519,966333,257962.3805023,13323774997.04290000000000000,0.594239885219,30692.5316377904000000000000,0.00383359,198.005191654131000000,11.242562695815,0.03738472833419770,0.053505271163808600
2021-02-19,1248515,9263,2252982,15197702,1053,488475,6564953,44,101248,35589957,17652768,8775875,3194288,16189,3,149253,98,830223,2412,0,15340870,498687,24102881,2294710,9493,31568475,6655551,103110,1614337938,153,1327707.235294120000,3995186.70588235,611263566,452216385487.1440000000000000,3.90986635,3.05399089,1040114403936.820000000000000,812431840894.9690000000000000,266023007408.9350000000000000,21724134900047.3000,21464695458206.30000000,7.92019E-07,0.00047287,26.395841917452000000,0.00024408,13.624668714893500000,160.89002525,8980962.36300435000000000,34833.31275691,1944413088.148040000000000000,36099.19811498,2015075447.352960000000000000,43828,163253417.2080340000000000000,152939941.9010920000000000000,956.25,1.87318,0.005132,53378357.33618860000,956.25,53378357.33618860000,0.338289215764,65.272452809913,127.0247435960280,50.9842175,99.21884158927730,1,55820.5044038574,480.6150354527170,57.17232143180430,23087352578.49950000000000000,7.9E-11,0.000006842981,0.38197864869,0.000004421049,1117.14002525,62359319.69919300000000000,0.08153135325,16663572.82589830,6554397.74543484,639658.30476851,8101259.3905528,10052602.866425,2470546.92713852,12070066.83768100,14004365.34466110,14553053.80231740,1119651.30486971,5280521.58944438,16870861.25375950,43.477562,10745440.33233870,18288597.02133880,18623550.37161370,6303409.28966503,17250361.24972280,18564254.19353170,1909601.97860973,15309564.13419000,18626837.64852090,18592324.06678860,18411210.02284110,17667270.32631260,15920083.20791500,11605848.73127630,363448.04009014,2551213.83142228,7953838.53077749,0,18630543.51434660,18629964.12476180,18623811.73821250,17268991.06967250,18296210.10739420,10787441.39494830,18565908.43266860,15343469.1513344,2571196.24860488,18444912.93407650,16960773.70074220,18633196.08170620,20573350,14554362.22892370,1786319.40596608,99713250267.42550000000000000,2814949.09825273,157131878535.6510000000000000,340244,3.938009259259,1044807,285467.99269165,15934967343.20460000000000000,0.674860914946,37671.0766747344000000000000,0.00364683,203.567890075119000000,11.245629950787,0.037733278923818800,0.05445493876099780
2021-02-20,1187083,9241,2254530,15224293,1060,488536,6563028,43,101234,35673087,17696133,8777698,3195853,16177,3,149216,98,830451,2420,0,15371351,498926,24163191,2297005,9476,31645875,6655231,103125,1614337939,146,1320741.287671230000,3968166.32876712,579352284,453302007497.2270000000000000,3.87796973,3.02925561,1040935228534.230000000000000,813121067461.4520000000000000,268422731856.6380000000000000,21724134900047.3000,21724134900047.3000,7.6505E-07,0.00045853,25.614320584630200000,0.00023,12.848218730431900,147.5233192,8240921.18661272000000000,32001.51754991,1787663031.247820000000000000,29908.3490811,1670734829.82646000000000000,47532,157667240.2621480000000000000,153790595.2156770000000000000,912.5,1.787405,0.004897,50973911.26747450000,912.5,50973911.26747450000,0.33888594962,89.917037360103,125.59246271651100,70.23821982,98.10589030881600,1,55861.8205670953,475.7883583079870,80.06610820672710,23149711898.19870000000000000,7.8E-11,0.000006723168,0.375568395538,0.000004346856,1060.0233192,59214832.45408720000000000,0.081575891671,16663380.71812270,6574651.75736907,579713.73152671,8114701.64945248,10055350.69563880,2483275.09699871,12070744.3615265,14006654.12926160,14554619.18664360,1050952.4649919,5296333.11351156,16872014.88598390,43.547571,10744173.43262520,18289401.28515210,18624429.56353600,6314837.57302907,17250343.03490350,18564959.39053710,1894156.47285582,15309274.41159380,18627743.58439300,18593089.37652060,18412043.48993800,17667487.14457980,15919662.63555840,11606080.11999630,363448.04010959,2548196.6423622,7964391.2834633,0,18631455.91935000,18630874.94051790,18624697.92382770,17269293.35007090,18297148.37056110,10787075.03305550,18566642.33559320,15343701.84021140,2568179.0595448,18446310.03442710,16962922.40119430,18634108.55512620,20573578.125,14555935.68571250,1785944.78640149,99766127200.699400000000000,2809129.92085245,156923111588.3180000000000000,321732,3.72375,977014,207236.68286022,11576618392.85760000000000000,0.478510407333,26730.4625139237000000000000,0.00352422,196.869345278969000000,11.239788786263,0.03773792959098590,0.046605346852960500
2021-02-21,1047141,9233,2231116,15179599,1059,483420,6524128,43,101078,35683957,17661262,8738818,3166262,16159,3,149197,97,820597,2416,0,15432291,501069,24252218,2302092,9620,31691287,6683982,104098,1614337940,141,1447470.13475177000,3994926.43262411,563284627,467061978767.8510000000000000,3.95810037,3.09174653,1071525228027.260000000000000,836988477013.3450000000000000,270717042748.0600000000000000,21724134900047.3000,21724134900047.3000,5.62853E-07,0.00042232,24.283702427696200000,0.00018738,10.774484184745500000,114.8744249,6605361.69450732000000000,51462.92276142,2959154911.910010000000000000,17974.4188487,1033541955.46648000000000000,38408,152267677.5909610000000000000,154051502.9469950000000000000,881.25,1.726085,0.004729,50672506.07218990,881.25,50672506.07218990,0.340791970953,81.52316031,127.79274982312500,63.67927138,99.8213166149394,1,57500.7161102864,494.30734824655700,74.3162448168277,23208926730.65280000000000000,7.6E-11,0.00000654193,0.376165635891,0.000004353769,996.1244249,57277867.76669720000000000,0.080656273399,16663665.21790250,6583220.4493741,319712.99150293,8122715.86099946,10044208.31725810,2475028.42940715,12072532.87815150,14006946.98274420,14554469.77326260,1093740.93158549,5301139.82258213,16872798.44576370,43.588519,10777118.79564330,18291517.38649310,18625274.68297990,6350654.72375601,17264646.51050960,18565815.5409323,1930812.16715752,15336333.73349930,18628604.33604060,18593951.43958320,18413346.49532150,17675910.96233410,15948463.43839860,11637541.10493540,363448.04010959,2572597.29219281,7996729.36446408,0,18632337.07800420,18631771.15966000,18625729.36604680,17296386.75007180,18304290.44061320,10846843.05088880,18568691.8186846,15390678.63197240,2602334.57900393,18450073.06499220,16989909.23909410,18634989.27512620,20573798.4375,14556140.05585600,1786212.67245351,102708507791.3450000000000000,2811371.89402439,161655897158.7350000000000000,272006,3.148217592593,808015,228585.21682647,13143813659.74710000000000000,0.648907842103,37312.6656105032000000000000,0.0030279,174.10641831033600000,11.246891654489,0.037620758228057000,0.045974899151582800
2021-02-22,1094544,9248,2232930,15187247,1056,482926,6540050,43,101089,35765110,17670624,8760161,3170085,16189,3,148870,96,820566,2412,0,15205548,484104,24107884,2238087,9276,31676449,6552003,101268,1614337940,133,1334166.781954890000,3965124.78195489,527361596,438791921646.4680000000000000,3.68695731,2.8791876,1005442646562.84000000000000,785161788525.3630000000000000,272702546326.2540000000000000,21724134900047.3000,21724134900047.3000,7.49632E-07,0.00046818,25.259319150080900000,0.00025199,13.595403119802000000,133.0178034,7176596.92580486000000000,42529.48140023,2294557101.917720000000000000,50137.95483345,2705050627.25972000000000000,50485,143628376.0730030000000000000,153477139.942880000000000000,831.25,1.6279,0.00446,44847727.4627382000,831.25,44847727.4627382000,0.340523940606,69.997077144696,118.57519867512700,54.66152691,92.596743717588,1,53952.1533386324,440.99073313080500,68.40953291633570,23266204598.41950000000000000,7.8E-11,0.00000671363,0.362214806092,0.000004192301,964.2678034,52024324.38854300000000000,0.080770841822,16664288.89034430,6594333.46267938,371792.45260857,8132982.55015656,10046103.34076310,2486907.40785409,12048475.02126230,14007643.39865080,14552026.85682310,1145201.69892256,5308408.77737606,16873670.48820550,43.641666,10780265.98458900,18291419.49439720,18626072.34781510,6345943.04163389,17263346.32427870,18566561.99608610,1930047.75613725,15340054.37580060,18629404.74828610,18594776.41410920,18413532.59985290,17675176.26985610,15948132.53043640,11642655.98290790,363448.04010959,2562035.82637318,7991718.57143197,0,18633166.41598200,18632563.61340580,18626106.36168560,17265535.7970907,18292377.94024780,10785469.2751092,18566784.15765850,15343381.24241070,2601493.28060331,18450618.59614300,16992198.79212530,18635820.52512620,20574006.25,14552927.73204570,1785021.47825512,96305752507.57250000000000000,2801276.6012628,151134904735.2540000000000000,284119,3.288414351852,892176,266237.1242531,14364066152.13980000000000000,0.684575382742,36934.3160215493000000000000,0.004103,221.3656851484090000,11.251280220544,0.03800898606918380,0.04761119634165730
2021-02-23,1054613,9285,2233217,15240288,1054,483039,6554737,44,101123,35900726,17740581,8779953,3171136,16233,3,149025,95,821019,2376,0,14799840,417792,23769504,2082934,8121,31623614,6241988,93375,1614337941,127,1295814.086614170000,3963319.00787402,503341514,395010289402.4860000000000000,3.28933195,2.5685402,905003103158.0410000000000000,706689650936.8390000000000000,275132798020.0830000000000000,21724134900047.3000,21724134900047.3000,0.000001116282,0.00063784,30.973822326127300000,0.00031414,15.254792025476000000,183.70472996,8920791.524912560000000000,56255.52786664,2731795944.129890000000000000,67077.16108945,3257299745.58767000000000000,50745,137148899.9345340000000000000,153252605.7500660000000000000,793.75,1.554535,0.004259,38544888.17158460,793.75,38544888.17158460,0.340258597478,53.523648851085,105.13048118272300,41.79500445,82.09322464264140,1,48560.4890350672,403.32140710707500,50.733585281529500,23318228922.80800000000000000,8.2E-11,0.00000712696,0.346088665087,0.000004005656,977.45472996,47465679.696497200000000000,0.08082724812,16664730.51618050,6611733.19421229,515611.56335854,8134396.85743765,10067242.79951060,2582974.37265276,12046403.82616110,14008419.86226200,14551450.76767200,1269901.94504033,5328388.77068335,16874224.43404170,43.647396,10778521.9429888,18291399.72587460,18626820.46404010,6341268.23498432,17262938.24763330,18567129.06575230,1958953.78270559,15339160.29883630,18630172.75305500,18595403.75963010,18413594.41808040,17675276.73844220,15948550.60974050,11641424.34424700,363448.04010959,2554906.54199131,7935987.96070469,0,18633956.48945830,18633266.1215562,18625954.76708600,17133510.0132281,18261766.57881640,10547560.17732280,18560973.06823690,15185963.16785300,2603850.95776416,18451677.48092170,16995209.65330760,18636614.27512620,20574204.6875,14552770.47202950,1785279.99706077,86694069721.79430000000000000,2808430.37198901,136378752284.7220000000000000,288011,3.333460648148,935488,348194.01657345,16908471723.89100000000000000,0.860168661965,41770.210877659800000000000,0.005,242.802445175336,11.264359103355,0.03891115439346620,0.0525997564133351
